#,inquiry_no,brand_channel,internal_product_code,inquiry_category,title,inquiry_content,inquiry_registration_date_time,customer_id,customer_name,order_id,naver_product_no,product_name,product_order_option,answer_content,answered,ai_answer_generated,cs_reviewed,processing_status,created_at,updated_at
856,308012112,KEYCHRON,,반품,더스트커버 반품 신청합니다.,구매확정이 되서 신청하는 버튼을 못찾겠습니다. 반품신청합니다.,2025-03-17 14:08:49,tg_s***,김*건,2025030341087081,11342489969,(DC-2) 투명 더스트커버,함께 구매하면 좋은 전용 액세서리💖: (DC-2) 투명 더스트커버,"안녕하세요 고객님 키크론 입니다

아래 경로로 접수 부탁드립니다 
번거로우시겠지만 아래 경로로 접수 해주시면 담당부서에서 확인하여 처리 드리겠습니다.
키크론 공식 홈페이지 - 고객지원 - AS/교환/반품 접수에 구매내역과 증상의사진 및 영상 함께 첨부 가능하다면 첨부하여 접수 부탁 드립니다.

감사합니다 ",true,false,false,pending,2025-10-02 09:31:57,2025-10-02 09:31:57
857,308015654,KEYCHRON,,교환,교환요청합니다,적축 키보드로 주문했는데 스페이스바가 너무 헐렁하고 키보드를 누를 때 쇳소리가 나서 바나나축으로 교환 가능할까요?,2025-03-17 15:21:30,seok********,석*은,2025031156465321,10801189788,키크론 K8 PRO MAX 무선 5in1 2.4G 매크로 텐키리스 저소음 기계식 키보드,프레임 선택: 레트로 / 스위치 선택: 저소음적축 (보글보글💗),"안녕하세요 고객님
키크론 입니다.

해당 문의 반품으로 변경 하신 것으로 확인 됩니다!
제품의 분실/파손 위험 없게 수거 기사님께 전달 부탁드립니다🙏💛
즐거운 하루 보내세요! 문의 주셔서 감사합니다🎵",true,false,false,pending,2025-10-02 09:31:57,2025-10-02 09:31:57
858,308015916,KEYCHRON,,상품,블루투스 사용시,"안녕하세요 아주 만족하면서 사용중인데요
현재 상태는 블루투스로 유에스비랑 완전 가깝게 해서 사용중인데 최근 들어 롤 할때 게임중 채팅창에서 하나씩 안써지는 현상이 나오더라구요 이유가 있을까요?",2025-03-17 15:27:00,ho****,이*진,2024102299910081,10801190702,키크론 K10 PRO MAX 무선 2.4G 풀배열 매크로 사무실저소음 기계식 키보드 블랙 바나나축,스위치 선택: 저소음적축 (보글보글💗) / 프레임 선택: 레트로💛｜PRO MAX,"안녕하세요 고객님
키크론 입니다.

블루투스 연결 불량 상태 일 수도 있습니다!
연결 기기에서 키보드 삭제 하신 후에 
FN+Z+J 키를 약 5초간 눌러 키보드를 초기화 해주세요!
그 후에 다시 FN+1 키를 약 5초간 눌러 재페어링 모드로 전환 해주신 후 
연결 기기에서 기기 검색을 통해 키보드 연결 시도 부탁드립니다!🙏💛
즐거운 하루 보내세요! 문의 주셔서 감사합니다🎵",true,false,false,pending,2025-10-02 09:31:57,2025-10-02 09:31:57
859,308024118,KEYCHRON,,상품,상품 교환관련,오늘 상품 받고 상자가 크게 찍혀있었어서 교환문의 드렸는데 오늘보니까 키캡 이벤트 시작했더라구요 그래서 교환말고 환불처리 해주실수 있나요? 키캡 포함해서 다시 주문할려구요,2025-03-17 18:30:10,dapu***,유*원,2025031668246621,10801190702,키크론 K10 PRO MAX 무선 2.4G 매크로 사무실저소음 기계식 키보드 블랙 바나나축,스위치 선택: 저소음화이트축 (살랑살랑💙) / 프레임 선택: 레트로💛,"안녕하세요 고객님 키크론 입니다

해당 주문건 반품으로 변경 처리 도와드렸습니다
입고되는데로 빠른 환불 될 수 있도록 하겠습니다 🙏 

감사합니다 ",true,false,false,pending,2025-10-02 09:31:57,2025-10-02 09:31:57
860,308026616,KEYCHRON,,환불,취소 철회,zmk 사려고 취소 요청 했는데 바로 안되어서요 그냥 보내주세요,2025-03-17 19:45:46,lu****,한*민,2025031710384011,10310833443,키크론 K10 PRO SE 레트로 무선 기계식 키보드 풀배열 애플 맥 블루투스,옵션 선택: PRO SE2｜핫스왑 지원｜+3.5만 / 프레임｜색상 선택: 쉘화이트💚｜저소음 바나나축(몽글몽글💗) / 사은품🎁｜스페셜 포인트키캡 색상 선택: 그린💚,"안녕하세요 고객님
키크론 입니다.

주문 해주신 제품 취소 완료로 확인 됩니다! :D
즐거운 하루 보내세요! 문의 주셔서 감사합니다🎵",true,false,false,pending,2025-10-02 09:31:57,2025-10-02 09:31:57
861,308027566,KEYCHRON,,배송,색상 변경,"안녕하세요. 색상 변경하려고(레트로->쉘화이트) 구매 취소하고 재구매하려 했는데
취소 완료도 안되고, 요청 철회도 안되네요;;
쉘화이트로 변경해서 발송 가능하면 변경 발송 요청드립니다. (취소요청은 철회하고요)",2025-03-17 20:15:14,june*****,정*섭,2025031799972231,10193051864,키크론 K5 PRO MAX 무선 매크로 슬림 로우 프로파일 기계식 키보드 핫스왑 풀배열,프레임 선택: 레트로 / 스위치 선택: 저소음적축,"안녕하세요 고객님
키크론 입니다.

문의 주신 제품은 도착 보장 제품으로 주문 즉시 배송사에 주문서가 전달 됩니다 ㅠㅠ..!!
고객님 제품은 이미 배송사에서 배송 작업중으로 취소 철회 되어 배송 될 예정이에요...!😭🙏
즐거운 하루 보내세요! 문의 주셔서 감사합니다🎵",true,false,false,pending,2025-10-02 09:31:57,2025-10-02 09:31:57
862,308027889,KEYCHRON,,기타,라이브 방송 구매인증 이벤트 당첨관련 문의,안녕하세요 3/17 라이브 방송 구매인증 이벤트 참여했는데요. 당첨자 발표는 별도로 하는건지? 당첨여부 어디서 확인할 수 있는지 문의드립니다.,2025-03-17 20:26:30,fr****,김*성,2025031710782961,10193051864,키크론 K5 PRO MAX 무선 매크로 슬림 로우 프로파일 기계식 키보드 핫스왑 풀배열,프레임 선택: 쉘화이트 / 스위치 선택: 저소음적축,"안녕하세요 고객님 키크론 입니다

당첨자는 라이브에서 발표가 모두 진행되었습니다 ! :) 

감사합니다 ",true,false,false,pending,2025-10-02 09:31:57,2025-10-02 09:31:57
863,308028165,KEYCHRON,,배송,취소요청철회,쿠폰 적용을 안해서 다시 구매하려고 취소요청 신청했습니다만 판매자확인 후 취소라고 뜨네요. 지금 다시 구매하면 물류센터에서 이중으로 발송 할 것 같아 재구매 하지않고 취소 철회하려니 물류센터 발송제품은 취소 철회도 안되어서 문의 남깁니다. 만약 발송되었으면 자동으로 철회될까요?,2025-03-17 20:36:13,cyz9***,차*진,2025031710273901,10193051864,키크론 K5 PRO MAX 무선 매크로 슬림 로우 프로파일 기계식 키보드 핫스왑 풀배열,프레임 선택: 레트로 / 스위치 선택: 바나나축,"안녕하세요 고객님 , 키크론 입니다

네에 해당 주문건 철회되어 배송처리 진행되었습니다 ! ❤ 

감사합니다 ",true,false,false,pending,2025-10-02 09:31:57,2025-10-02 09:31:57
864,308033118,KEYCHRON,,배송,배송 완료라고하는데 어디있는지 못찼겠습니다.,"테헤란로 242, 10층.
야간 배송으로 관리실에 놓으셨는지 못찾겠습니다!
확인 부탁드립니다!",2025-03-18 00:08:49,imsa*********,박*준,2025031677414751,8488003430,키크론 V10 PRO MAX 무선 인체공학 커스텀 앨리스 기계식 키보드 C타입 리시버,프레임｜색상 선택: 레트로🧡 / 스위치 선택: 저소음 적축+실리콘 팜레스트 (그레이) / 사은품🎁｜스페셜 포인트키캡 색상 선택: 블랙🖤,"안녕하세요 키크론입니다.

택배사를 통해 연락 받아보실 수 있게 조치 진행하였고,
고객님 통화 결과 정상 수령하셨다는 회신을 받았습니다!
추가 문의가 있으신 경우 언제든 연락주세요. 감사합니다:)",true,false,false,pending,2025-10-02 09:31:57,2025-10-02 09:31:57
865,308040228,KEYCHRON,,기타,sns 이벤트 참여했는데 적립은 언제 들어올까요?,안녕하세요~ 저번 주에 블로그에 후기 올리고 구글 폼까지 작성했는데 네이버 페이 포인트 적립은 언제쯤 될까요?,2025-03-18 09:54:35,im****,박*영,2025030990787441,10477657624,"키크론 B1 PRO 매크로 휴대용 블루투스 무선 슬림 미니 키보드 스페이스 그레이, 펜타그래프",,"안녕하세요 고객님 키크론 입니다

해당 리뷰는 담당부서에서 일괄로 확인 후 지급되고있으며 다음주 지급 예정입니다 ! ❤

감사합니다 ",true,false,false,pending,2025-10-02 09:31:57,2025-10-02 09:31:57
866,308050132,KEYCHRON,,교환,저소음 바나나축에서 저소음 화이트로 교환 가능할까요,제 키보드는 3핀이랑 저소음 화이트로 변경희망합니다,2025-03-18 13:11:07,na****,임*희,2025031674348201,7076623448,키크론 K PRO 기계식 저소음 스위치 화이트 바나나110pcs 저적 저갈 키저화 키저바,옵션 선택: 저소음 바나나 110pcs (몽글몽글💛),"안녕하세요 키크론입니다.

말씀주신 내용은 제품을 변경하는 상황으로 반품이 필요해요😢
고객님의 주문건은 현재 교환신청이후 교환철회신청하여주신것으로 확인되며,
불필요하신경우 반품 후 재구매를 권장드립니다.
감사합니다 :)
",true,false,false,pending,2025-10-02 09:31:57,2025-10-02 09:31:57
867,308054005,KEYCHRON,,반품,교환신청 드렸는데 반품으로 처리 부탁드립다,색상 오주문으로 교환신청 드렸는데 반품 후 재구매하라고 하셔서 반품으로 처리 부탁드려요! 제품은 택배기사님이 어제 수거하셨습니다~,2025-03-18 14:32:53,byeo******,송*엽,2025031426956391,10310833443,키크론 K10 PRO SE 레트로 무선 기계식 키보드 풀배열 애플 맥 블루투스,옵션 선택: PRO SE2 / 프레임｜색상 선택: 쉘화이트💚｜저소음 적축,"안녕하세요 고객님
키크론 입니다.

네 반품으로 변경 해드렸습니다! :D
즐거운 하루 보내세요! 문의 주셔서 감사합니다🎵",true,false,false,pending,2025-10-02 09:31:57,2025-10-02 09:31:57
868,308065795,KEYCHRON,,기타,ㅠ 자판  타이핑 안됩니다.,"수리를 해야할것 같은데 어떻게 해야하는지 알려주세요

한글 ㅠ 자판이 타이핑 안되네요",2025-03-18 18:40:05,suji***,여*윤,2024051741210661,9958706830,키크론 K10 PRO 화이트 바나나축 RGB 핫스왑 무선 커스텀 기계식 키보드 풀배열,옵션 선택: 저소음 적축,"안녕하세요 고객님 키크론 입니다 

ㅠ만 안되는경우 해당키의 스위치가 불량일수있습니다 
해당키의 스위치를 뽑아 다른키의 스위치랑 교체 테스트 후 잘 눌린다면 스위치만 발송이 가능하며 그래도 안된다면 AS진행이 필요합니다 확인 후 어떤처리를 원하실지 번거로우시겠지만 아래 경로로 AS접수 해주시면 담당부서에서 확인하여 처리 드리겠습니다.
키크론 공식 홈페이지 - 고객지원 - AS접수에 구매내역과 증상의사진 및 영상 함께 첨부 가능하다면 첨부하여 접수 부탁 드립니다.

감사합니다 ",true,false,false,pending,2025-10-02 09:31:57,2025-10-02 09:31:57
869,308068815,KEYCHRON,,반품,반품 하고싶은데요. ,처음에는 맘에들어서 구매확정 눌렀으나 쓰면서 너무 불편한게 스페이스 너무 씹히네요. 정확히 가운데를 누르지않으면 키가 안눌러지는것같아요. 이게 너무 커요,2025-03-18 19:54:52,fvex****,류*은,2025030297224621,6123045548,"키크론 C1 PRO 유선 사무용 저소음 기계식 키보드 텐키리스 레트로, 저소음적축",,"안녕하세요 고객님 , 키크론 입니다 

번거로우시겠지만 아래 경로로 AS접수 해주시면 담당부서에서 확인하여 처리 드리겠습니다.
키크론 공식 홈페이지 - 고객지원 - AS접수에 구매내역과 증상의사진 및 영상 함께 첨부 가능하다면 첨부하여 접수 부탁 드립니다.

감사합니다 ",true,false,false,pending,2025-10-02 09:31:57,2025-10-02 09:31:57
870,308078307,KEYCHRON,,상품,팜레스트가 안왔습니다,"본품이랑 증정키캡, 같이 주문한 다른 제품은 왔는데 팜레트만 안왔어요",2025-03-19 06:15:53,xhxh***,김*정,2025031714092281,8488003430,키크론 V10 PRO MAX 무선 인체공학 커스텀 앨리스 기계식 키보드 C타입 리시버,프레임｜색상 선택: 블랙🖤 / 스위치 선택: 저소음 적축+실리콘 팜레스트 (블랙) / 사은품🎁｜스페셜 포인트키캡 색상 선택: 그린💚,"안녕하세요 고객님 키크론 입니다

받아보신 상품에 불편을 드려 너무 죄송합니다 ㅠ.ㅠ..
해당 상품 금일 바로 발송 도와드리겠습니다 🙏 

감사합니다",true,false,false,pending,2025-10-02 09:31:57,2025-10-02 09:31:57
871,308078811,KEYCHRON,,교환,옵션 (한글키캡)도 보내야하나요?," . (period) 키가 작동 안합니다. 교환 신청하려고 합니다. 옵션 (한글키캡)도 같이 보내야 하나묘?
",2025-03-19 07:04:25,dhk1***,김*헌,2025031713082131,9985340760,키크론 K1 PRO MAX RGB 슬림 로우 프로파일 무선 기계식 키보드 핫스왑,옵션 선택: 영문각인｜적축 + 한글 교체용 키캡😎,"안녕하세요 고객님 키크론 입니다

유선상담 도와드렸습니다

감사합니다 ",true,false,false,pending,2025-10-02 09:31:57,2025-10-02 09:31:57
872,308082969,KEYCHRON,,반품,반품신청했는데 택배가 왔습니다.,"해당 제품 반품신청하고 같은거로 재구매해서 어제 배송 받았는데 택배가 또 와있습니다. 
어제 배송 받은 택배는 이미 개봉해서 사용중인데 두번째로 온 제품을 반품요청 해야하는걸까요? 확인부탁드립니다 ",2025-03-19 09:23:57,j931***,정*원,2025031711922661,10310833443,키크론 K10 PRO SE 레트로 무선 기계식 키보드 풀배열 애플 맥 블루투스,옵션 선택: PRO SE2｜핫스왑 지원｜+3.5만 / 프레임｜색상 선택: 쉘화이트💚｜저소음 바나나축(몽글몽글💗) / 사은품🎁｜스페셜 포인트키캡 색상 선택: 레드💗,"안녕하세요 고객님 , 키크론 입니다 

두개 주문건 중 1개가 반품이라면 한개 상품만 미개봉으로 반품접수하여 전달해주시면 됩니다! 
해당 상품에 대한 주문건이 환불처리 되실거예요 : ) 

감사합니다 ",true,false,false,pending,2025-10-02 09:31:57,2025-10-02 09:31:57
873,308085998,KEYCHRON,,반품,반품할게요 스페이스 씹혀서,반품할게요 스페이스 씹혀서 불편하네요 반품 되죠? As는 사양할게요,2025-03-19 10:27:26,fvex****,류*은,2025030297224621,6123045548,"키크론 C1 PRO 유선 사무용 저소음 기계식 키보드 텐키리스 레트로, 저소음적축",,"안녕하세요 고객님 키크론 입니다

구매확정 상태로 AS접수 경로 통해 반품접수 해주시면 됩니다~!

감사합니다 ",true,false,false,pending,2025-10-02 09:31:57,2025-10-02 09:31:57
874,308088549,KEYCHRON,,상품,캡스락 on off시 led로 확인할 수는 없나요?,캡스락 on off시 led로 확인할 수는 없나요?,2025-03-19 11:17:23,seir*****,권*민,2025031799713491,9474908369,실리콘 팜레스트 | 블랙 (PR63),함께 구매하면 좋은 전용 액세서리💖: 실리콘 팜레스트 | 블랙 (PR63),"안녕하세요 고객님
키크론 입니다.

백라이트 지원 제품이라면 캡스락 아래 백라이트로 온오프 확인 가능합니다! :D
하얀 불빛으로 확인 가능해요!😉❤
즐거운 하루 보내세요! 문의 주셔서 감사합니다🎵",true,false,false,pending,2025-10-02 09:31:57,2025-10-02 09:31:57
875,308091870,KEYCHRON,,교환,교환 되고있나요?,된다면 언제쯤 배송올지 궁금합니다,2025-03-19 12:29:23,gamr****,김*식,2025031425516611,7761561010,더스트커버 | 투명 클리어 (DC-5),함께 구매하면 좋은 전용 액세서리💖: 더스트커버 | 투명 클리어 (DC-5),"안녕하세요 고객님
키크론 입니다.

앗 현재 수거중으로 확인 됩니다 ㅠㅠ!
수거 되면 교환 제품 발송 될 예정이며, 불량인 사진이 있으시다면 톡톡으로 사진 남겨주시면 더 빠르게 교환 진행 될 수 있도록 하겠습니다!!
즐거운 하루 보내세요! 문의 주셔서 감사합니다🎵",true,false,false,pending,2025-10-02 09:31:57,2025-10-02 09:31:57
876,308105106,KEYCHRON,,교환,쉘화이트를 주문했는데 레트로화이트가 와서 교환신청 했습니다. ,쉘화이트를 주문했는데 레트로화이트가 와서 교환신청 했습니다. 교환 가능할지 확인 부탁드리겠습니다.,2025-03-19 17:21:49,d1****,이*진,2025031834229461,10077397459,키크론 Q8 PRO MAX 알루미늄 RGB 인체공학 무선 커스텀 기계식 키보드,옵션 선택: 영문ㅣ쉘화이트ㅣ바나나축(블루투스 Only) / 사은품🎁｜스페셜 포인트키캡 색상 선택: 우드🤎,"안녕하세요 고객님
키크론 입니다.

해당 문의 내용 유선상으로 안내 드렸습니다!
제품은 수거 기사님께 전달 해주시지 않고 고민해보시고 톡톡이나 문의 남겨주세요!!!
최대한 빠른 처리 될 수 있도록 하겠습니다!( •̀ .̫ •́ )✧
양해해주셔서 감사합니다 ㅠㅠ
즐거운 하루 보내세요! 문의 주셔서 감사합니다🎵",true,false,false,pending,2025-10-02 09:31:57,2025-10-02 09:31:57
877,308108284,KEYCHRON,,교환,키캡 각인번짐,1.21구입한 제품인데 벌써 키캡의 각인에 번짐이 생깁니다. S d f k L 개인데 원래이렇게 일찍 번지는건 문의드립니다. 무상 As나 교환 가능한지도 확인부탁드립니다. (사진올릴곳이없네요),2025-03-19 18:43:13,juun****,이*준,2025012152179051,8593818070,"키크론 K5 레트로 SE 2.4G 슬림 로우프로파일 기계식 키보드 화이트, 저소음적축",,"안녕하세요 고객님
키크론 입니다.

우선 제품 관련 불편을 드려 죄송합니다!
키캡의 경우 사용 빈도에따라 번짐 혹은 각인 지워짐이 발생할 수 있으며, 말씀주신 내용은 제품의 사진등 정확한 확인이 필요합니다😢
번거로우시겠지만 아래 경로로 AS접수 해주시면 최대한 빠르게 확인하여 처리 드리겠습니다.
키크론 공식 홈페이지 - 고객지원 - AS접수에 구매내역과 증상의사진 첨부하여 접수 부탁 드립니다.  (https://keychron.kr/as/)
문의 주셔서 감사합니다 :)",true,false,false,pending,2025-10-02 09:31:57,2025-10-02 09:31:57
878,308117351,KEYCHRON,,배송,배송관련,당일배송 보장이라고 했는데 밤 11시반에 배송완료라고 띄워놓고 지금 12시 넘어가는데 배송 아직 안왔네요. N배송 지연보상 안주려고 배송완료 띄운건지 오배송 간건지 새벽이라 배송완료만 띄워놓고 늦게갔다줘도 되는건가요,2025-03-20 00:11:01,djax******,엄*준,2025031944195231,10310833443,키크론 K10 PRO SE 레트로 무선 기계식 키보드 풀배열 애플 맥 블루투스,옵션 선택: PRO SE2｜핫스왑 지원｜+3.5만 / 프레임｜색상 선택: 레트로🧡｜저소음 바나나축(몽글몽글💗) / 사은품🎁｜스페셜 포인트키캡 색상 선택: 그린💚,"안녕하세요 키크론입니다.

우선 배송 관련으로 불편을 드려 죄송합니다!
기사님에 따라 간혹 당일 배송완료 처리 후, 늦은시간에 배송을 진행하는 경우가 있는 것 같아요..😢
소중한 고객님께 불편한 경험을 제공해드리는 것 같아 죄송한 마음입니다..ㅠㅠ
다만 N배송과 N배송지연 보상은 네이버에서 운영되는 서비스로 직접적으로 도움드리기 어려운 점 너그러운 마음으로 양해 부탁드리며, 해당 내용을 네이버페이 고객센터로 문의주시면 감사하겠습니다.
원만한 해결이 되시길 바라며, 환절기 건강에 유의하세요!
감사합니다.",true,false,false,pending,2025-10-02 09:31:57,2025-10-02 09:31:57
879,308142874,KEYCHRON,,상품,Alt 한/영 키가 안 왔어요,Alt 키만 두 개 오고 alt 한/영 키가 안 왔어요,2025-03-20 17:06:40,kyg3***,김*경,2025031943145261,10310833443,키크론 K10 PRO SE 레트로 무선 기계식 키보드 풀배열 애플 맥 블루투스,옵션 선택: PRO SE2 / 프레임｜색상 선택: 쉘화이트💚｜저소음 바나나축(몽글몽글💗) / 사은품🎁｜스페셜 포인트키캡 색상 선택: 옐로우💛,"안녕하세요 키크론입니다!

앗, 불편을 드려 정말 죄송합니다ㅠ.ㅠ
정확한 구성품 확인을 위해 톡톡으로 고객님의 성함/주소/연락처와 함께 구성품의 사진을 보내주시면 즉시 도움드리겠습니다.
감사합니다!",true,false,false,pending,2025-10-02 09:31:56,2025-10-02 09:31:56
880,308149714,KEYCHRON,,기타,반품 취소 할께요,반품 취소합니다,2025-03-20 20:36:51,back********,백*희,2025031966242361,10477665674,키크론 B6 PRO 무선 무소음 키보드 2.4G 매크로 지원 조용한 사무용 저소음 키보드,옵션 선택: ✨NEW✨ 레트로 그린💚,"안녕하세요 키크론입니다.

반품 철회 도움드렸습니다.
기사님의 방문은 취소되지 않을 수 있어, 수거 기사님이 방문하시면 반품 철회했다는 내용의 전달을 부탁드립니다!
즐거운 하루 보내세요:)",true,false,false,pending,2025-10-02 09:31:56,2025-10-02 09:31:56
881,308156723,KEYCHRON,,상품,키가 잘 눌리지 않습니다,N 키 입력 시 잘 인식이 되지 않고 한번에 많은 갯수의 N이 입력되는 현상이 발생하고 있습니다.,2025-03-21 07:23:16,sgo0***,송*은,2024120146313001,6341882260,키크론 C2 PRO 레트로 유선 키보드 기계식 사무용 무소음 저소음 키보드 매크로 C1,옵션｜프레임 선택: C2 PRO 레트로｜풀배열 / 스위치 선택: 저소음적축 (보글보글💖),"안녕하세요 고객님
키크론 입니다.

증상으로 보아 스위치의 문제일 가능성이 커보여요.
유튜브에 [키크론 스위치 교체방법]을 참고하여 N키의 스위치와 자주 사용하지 않는 키의 스위치를 맞바꾸어 테스트가 필요하며, 테스트 후 결과를  번거로우시겠지만 아래 경로로 접수 해주시면 최대한 빠르게 확인하여 처리 드리겠습니다.
[키크론 공식 홈페이지 - 고객지원 - AS접수에 구매내역과 증상의사진 + 테스트 결과 첨부하여 접수] 부탁 드립니다.  (https://keychron.kr/as/)
문의 주셔서 감사합니다 :)",true,false,false,pending,2025-10-02 09:31:56,2025-10-02 09:31:56
882,308162161,KEYCHRON,,기타,제품 결제 취소 확인 요청,이 제품과 함께 다른 제품을 같이 다시 결제하려고 좀전에 이 제품을 취소했습니다. 확인 부탁드립니다. 취소 확인되면 바로 추가 제품 포함 결제하려 합니다.,2025-03-21 10:16:46,beet****,이*룡,2025032198486481,10801189788,키크론 K8 PRO MAX 무선 5in1 2.4G 매크로 텐키리스 저소음 기계식 키보드,프레임 선택: 레트로 / 스위치 선택: 저소음적축 (보글보글💗) / 사은품🎁｜스페셜 포인트키캡 색상 선택: 레드💗,"안녕하세요 키크론입니다.

취소 완료 되었습니다.
즐거운 하루 보내세요 :)",true,false,false,pending,2025-10-02 09:31:56,2025-10-02 09:31:56
883,308163998,KEYCHRON,,반품,반품취소해주세요,그냥 사용할게요 반품요청 취소해주세요 ^^:;;,2025-03-21 10:59:18,iwld****,박*원,2025031393343961,9627735495,키크론 M6 슬림 버티컬 초경량 무선 블루투스 마우스 인체공학 인피니트 C타입,옵션 선택: 4K｜화이트,"안녕하세요 키크론입니다.

반품 취소 도움드렸습니다.
기사님의 방문은 취소되지 않는 점 참고하셔서, 수거 기사님이 방문하시면 반품을 철회하셨다는 내용의 전달 부탁드려요!
감사합니다 :)",true,false,false,pending,2025-10-02 09:31:56,2025-10-02 09:31:56
884,308167751,KEYCHRON,,교환,키캡 두개 보내주신 것만 교환되나요?,초록 키보드를 샀는데 또 초록을 선택해서요 다른 컬러로 교환 가능한가요?,2025-03-21 12:32:20,0923***,정*은,2025032087720511,10801189788,키크론 K8 PRO MAX 무선 5in1 2.4G 매크로 텐키리스 저소음 기계식 키보드,프레임 선택: 쉘 화이트 / 스위치 선택: 바나나축 (도각도각💛) / 사은품🎁｜스페셜 포인트키캡 색상 선택: 그린💚,"안녕하세요 키크론입니다.

해당 키캡은 사은품 선택형으로 교환이 어려운 점 너그러운 마음으로 양해 부탁 드립니다.
다른 색상의 키캡이 필요하신경우 아래 제품을 이용부탁드립니다.

키크론 OSA 더블샷 PBT 키보드 교체용 커스텀 포인트 키캡 2pcs ESC ENTER
[https://brand.naver.com/keychron/products/11106117571]

감사합니다!",true,false,false,pending,2025-10-02 09:31:56,2025-10-02 09:31:56
885,308183966,KEYCHRON,,상품,새제품 구매 했는데 왜 중고품이 온거같죠?,"새제품 구매 했는데 왜 중고품이 온거같죠?
봉인 씰 양쪽 다 뜯겨있고
물건 꺼내보니 미끄럼 방지 패드에 이물질이 잔뜩 묻어있는데요. 사진첨부가 안되네",2025-03-21 20:48:39,rlad******,김*걸,2025032194969011,5152196083,키크론 팜레스트 호두나무 원목 손목 받침대,필수 선택: (PR18) 텐키리스 (36.5cm),"안녕하세요 고객님 키크론 입니다

받아보신 상품에 불편을 드려 너무 죄송합니다
해당건 톡톡에 첨부해주시면 빠른처리 도와드리겠습니다 ㅠ.ㅠ..! 

감사합니다 ",true,false,false,pending,2025-10-02 09:31:56,2025-10-02 09:31:56
886,308186944,KEYCHRON,,상품,21일에 상품을 배송받고 사용중에 약간?의 문제를 발견했습니다.,"키보드로 타자를 치는 작업을 많이 하기에 배송을 받고 사용하는 편입니다. 밤이 되어서 노래를 끄고 타자를 치던 중 '왼쪽 스페이스바', '–', '방향키 아래와 왼쪽', 'm', '5', 'z' 키에서 통울림 혹은 이유는 다를 수 있지만 그것과 비슷한 것 같은 쇳소리가 났습니다.
통울림의 문제라면 흡음재 문제이고, 스위치의 문제라면 윤활 혹은 스위치 자체의 문제인 것 같아서 문의를 드립니다.
",2025-03-21 23:35:18,silv********,유*재,2025031710593561,11589653775,"키크론 K15 PRO MAX 2.4G 슬림 무선 인체공학 기계식 키보드 쉘화이트, 바나나축",,"안녕하세요 고객님 키크론 입니다

해당건은 정확한 확인 후 처리를 위해 영상요청드립니다
번거로우시겠지만 아래 경로로 AS접수 해주시면 담당부서에서 확인하여 처리 드리겠습니다.
키크론 공식 홈페이지 - 고객지원 - AS접수에 구매내역과 증상의사진 및 영상 함께 첨부 가능하다면 첨부하여 접수 부탁 드립니다.


감사합니다 ",true,false,false,pending,2025-10-02 09:31:56,2025-10-02 09:31:56
887,308187072,KEYCHRON,,상품,조금 전 키보드에 작은 문제가 있다고 문의를 보냈었습니다.,"+@로 '펑션' 키에도 소리가 있음을 발견했고.
이후 키보드에 함께 들어있는 예비용 스위치로 '왼쪽 스페이스바'와 방향키 '아래'를 교체해봤는데도 불구하고 그 소리는 여전히 나는 중입니다.
예비용 스위치마저 불량일 경우도 있으나, 만약 그게 아니라면 제품에 결함이 있는 건 아닐까 조심스럽게 문의드립니다.",2025-03-21 23:45:24,silv********,유*재,2025031710593561,11589653775,"키크론 K15 PRO MAX 2.4G 슬림 무선 인체공학 기계식 키보드 쉘화이트, 바나나축",,"안녕하세요 고객님 키크론 입니다

해당건은 정확한 확인 후 처리를 위해 영상요청드립니다
번거로우시겠지만 아래 경로로 AS접수 해주시면 담당부서에서 확인하여 처리 드리겠습니다.
키크론 공식 홈페이지 - 고객지원 - AS접수에 구매내역과 증상의사진 및 영상 함께 첨부 가능하다면 첨부하여 접수 부탁 드립니다.


감사합니다 ",true,false,false,pending,2025-10-02 09:31:56,2025-10-02 09:31:56
888,308215680,KEYCHRON,,기타,색상 변경 가능여부,"안녕하세요. 색상을 레트로로 변경하고 싶어서 구매를 취소한 상태인데, 혹시 취소 철회하고 색상만 변경해서 발송해주실 수 있을까요?",2025-03-23 17:18:44,qkrc*******,박*연,2025032354254901,10193051864,키크론 K5 PRO MAX 무선 매크로 슬림 로우 프로파일 기계식 키보드 핫스왑 풀배열,프레임 선택: 쉘화이트 / 스위치 선택: 저소음적축,"안녕하세요 고객님 키크론 입니다 

앗 해당 주문건은 취소 완료된것으로 확인됩니다! 
다시 재주문 부탁드릴게요 🙏❤

감사합니다 ",true,false,false,pending,2025-10-02 09:31:56,2025-10-02 09:31:56
889,308219921,KEYCHRON,,배송,주문완료 ,"레트로 버전 바나나축 주문했습니다.
하자없이 꼼꼼히 포장해서 빠른배송 부탁드립니다.",2025-03-23 21:58:41,jine***,이*화,2025032361182101,11589653773,"키크론 K15 PRO MAX 2.4G 슬림 무선 인체공학 기계식 키보드 레트로, 바나나축",,"안녕하세요 고객님 키크론 입니다

주문해주신 상품 잘 배송 될 수 있도록 하겠습니다 🙏❤

감사합니다 ",true,false,false,pending,2025-10-02 09:31:56,2025-10-02 09:31:56
